metric,value
coord_only_goal_vs_coord_plus_nuisance_goal,1.0
coord_only_goal_vs_crtr_learned_goal,1.0
coord_only_goal_vs_idm_learned_goal,1.0
coord_only_goal_vs_crtr_online_joint_goal,1.0
coord_only_goal_vs_idm_online_joint_goal,1.0
coord_plus_nuisance_goal_vs_crtr_learned_goal,0.9598483141941319
coord_plus_nuisance_goal_vs_idm_learned_goal,1.0
coord_plus_nuisance_goal_vs_crtr_online_joint_goal,0.9414588178347112
coord_plus_nuisance_goal_vs_idm_online_joint_goal,0.9815117939911482
crtr_learned_goal_vs_idm_learned_goal,1.0
crtr_learned_goal_vs_crtr_online_joint_goal,0.9815759015166501
crtr_learned_goal_vs_idm_online_joint_goal,1.0
idm_learned_goal_vs_crtr_online_joint_goal,0.9067816083508999
idm_learned_goal_vs_idm_online_joint_goal,0.9467000899972673
crtr_online_joint_goal_vs_idm_online_joint_goal,1.0
