rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent
0.0,0.0,0.0,0.004915422294288874,0.0,1.0,0.0012725654523819685,0.0014403013046830893,1,4096,40.96,100.0
0.0,0.0,0.0,0.00270833820104599,0.0,1.0,0.0009340327233076096,0.001088353805243969,5,20480,204.8,100.0
0.0,0.0,0.0,0.0024764970876276493,0.0,1.0,0.0001797935547074303,0.00020659284200519323,10,40960,409.6,100.0
0.0,0.0,0.0,0.0022251070477068424,0.0,1.0,5.290990156936459e-05,7.737346459180117e-05,15,61440,614.4,100.0
0.0,0.0,0.0,0.0019291756907477975,0.0,1.0,0.00010639558604452759,0.0002126101462636143,20,81920,819.2,100.0
0.0,0.0,0.0,0.0013325578765943646,0.0,1.0,7.116393680917099e-05,0.00012889006757177413,25,102400,1024.0,100.0
0.0,0.0,0.0,0.0010834777494892478,0.0,1.0,0.00010321543959435076,0.0001885823003249243,30,122880,1228.8,100.0
0.0,0.0,0.0,0.0009830663911998272,0.0,1.0,2.3977889213711023e-05,3.511083559715189e-05,35,143360,1433.6,100.0
0.0,0.0,0.0,0.0009337124647572637,0.0,1.0,9.819361002882943e-05,0.0001772253745002672,40,163840,1638.4,100.0
0.0,0.0,0.0,0.0008512959466315806,0.0,1.0,5.6736542319413275e-05,9.726733696879819e-05,45,184320,1843.2,100.0
0.0,0.0,0.0,0.0007742337766103446,0.0,1.0,4.716806870419532e-05,7.337659917538986e-05,48,196608,1966.08,100.0
