rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent,success_rate,p_succ_hat
0.0001911983563331887,0.0008438110817223787,6.4163696151808836e-06,4.446273669600487e-05,0.14427647345024502,0.9,1.4961903938015553e-09,6.624590209725056e-09,1,4096,4.551111111111111,90.0,0.03125,0.0
0.0001787462824722752,0.000789801066275686,1.88474623428192e-05,0.00014540394477080554,0.129612482300275,0.9977777777777778,4.676268261505356e-10,2.0900172703619546e-09,5,20480,22.755555555555556,99.77777777777777,0.0,0.0
0.00019922216597478837,0.0008791660075075924,3.837191252387129e-05,0.0002898116654250771,0.13239835768520541,0.9988888888888889,7.869478506339345e-12,3.7661564838975536e-11,10,40960,45.51111111111111,99.8888888888889,0.125,0.0
0.0002908290771301836,0.0012833256041631103,5.333658555173315e-05,0.0006199376075528562,0.08603402110425229,0.9988888888888889,1.632715664057205e-11,7.279799679738019e-11,15,61440,68.26666666666667,99.8888888888889,0.09375,0.0
0.0003110357793048024,0.0013737499248236418,4.352302130428143e-05,0.0007915194728411734,0.05498597689364204,1.0,3.9466829110379464e-11,1.7620149783681427e-10,20,81920,91.02222222222223,100.0,0.0625,0.0
0.00031090690754354,0.0013748157070949674,0.0,0.0,0.0,1.0,4.8639786642823424e-11,2.2030535729022915e-10,25,102400,113.77777777777777,100.0,0.0,0.0
0.0003756565856747329,0.001664957613684237,1.753455762809608e-05,0.0004245973250363022,0.04129593766804882,1.0,1.7553271336456788e-11,8.085312974692727e-11,30,122880,136.53333333333333,100.0,0.03125,0.0
0.000524101429618895,0.0023325104266405106,8.141172656905837e-06,5.4889900638954714e-05,0.14829120931284884,1.0,3.25839008552542e-11,1.4807419179696524e-10,35,143360,159.2888888888889,100.0,0.0,0.0
0.00070460099959746,0.0031298664398491383,1.486791097704554e-05,0.00027089728973805904,0.05488191547529549,1.0,2.9272632928734055e-11,1.331822013783679e-10,40,163840,182.04444444444445,100.0,0.03125,0.0
0.0009820093400776386,0.004346944857388735,0.0,0.0,0.0,1.0,1.3632568164612113e-11,6.146625569636299e-11,45,184320,204.8,100.0,0.0,0.0
0.0011109004262834787,0.004917302168905735,0.0,0.0,0.0,1.0,6.015585946039792e-11,2.7114205325418084e-10,48,196608,218.45333333333335,100.0,0.0,0.0
