metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,0.9980904710291141
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,0.993462085767348
coord_plus_nuisance_vs_idm_learned,1.0
coord_plus_nuisance_vs_crtr_online_joint,1.0
coord_plus_nuisance_vs_idm_online_joint,0.9987729814116011
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,1.0
idm_learned_vs_idm_online_joint,0.9959482061872118
crtr_online_joint_vs_idm_online_joint,0.9738538737948679
