metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,7.193441398101186e-10
coord_plus_nuisance_vs_idm_learned,0.039190815826224856
coord_plus_nuisance_vs_crtr_online_joint,2.993473402490565e-08
coord_plus_nuisance_vs_idm_online_joint,4.297082052828749e-05
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,1.5321386594990827e-06
idm_learned_vs_idm_online_joint,0.009351464922265906
crtr_online_joint_vs_idm_online_joint,1.0
