metric,value
coord_only_goal_vs_coord_plus_nuisance_goal,1.0
coord_only_goal_vs_crtr_learned_goal,0.17110499250382838
coord_only_goal_vs_idm_learned_goal,0.15197791382565473
coord_only_goal_vs_crtr_online_joint_goal,0.6240537625482991
coord_only_goal_vs_idm_online_joint_goal,0.21491202738095683
coord_plus_nuisance_goal_vs_crtr_learned_goal,0.00157659663500187
coord_plus_nuisance_goal_vs_idm_learned_goal,0.0013033692726878154
coord_plus_nuisance_goal_vs_crtr_online_joint_goal,0.016898698709658433
coord_plus_nuisance_goal_vs_idm_online_joint_goal,0.0022946339667675453
crtr_learned_goal_vs_idm_learned_goal,0.9474951207785076
crtr_learned_goal_vs_crtr_online_joint_goal,1.0
crtr_learned_goal_vs_idm_online_joint_goal,1.0
idm_learned_goal_vs_crtr_online_joint_goal,1.0
idm_learned_goal_vs_idm_online_joint_goal,1.0
crtr_online_joint_goal_vs_idm_online_joint_goal,0.4480318718965681
