metric,value
coord_only_goal_vs_coord_plus_nuisance_goal,1.0
coord_only_goal_vs_crtr_learned_goal,1.0
coord_only_goal_vs_idm_learned_goal,1.0
coord_only_goal_vs_crtr_online_joint_goal,1.0
coord_only_goal_vs_idm_online_joint_goal,1.0
coord_plus_nuisance_goal_vs_crtr_learned_goal,5.551115123125783e-14
coord_plus_nuisance_goal_vs_idm_learned_goal,1.014666795029484e-09
coord_plus_nuisance_goal_vs_crtr_online_joint_goal,0.10651202311540908
coord_plus_nuisance_goal_vs_idm_online_joint_goal,4.6407322429331543e-14
crtr_learned_goal_vs_idm_learned_goal,1.0
crtr_learned_goal_vs_crtr_online_joint_goal,1.0
crtr_learned_goal_vs_idm_online_joint_goal,0.19247606245850757
idm_learned_goal_vs_crtr_online_joint_goal,1.0
idm_learned_goal_vs_idm_online_joint_goal,0.0
crtr_online_joint_goal_vs_idm_online_joint_goal,0.11377396809790286
