metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,2.782320152050488e-09
coord_plus_nuisance_vs_idm_learned,0.0034696036978281164
coord_plus_nuisance_vs_crtr_online_joint,0.00033497404019233734
coord_plus_nuisance_vs_idm_online_joint,4.220663596399277e-09
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,0.45079415273196677
idm_learned_vs_idm_online_joint,0.0010137853611333902
crtr_online_joint_vs_idm_online_joint,0.01408022673157494
