metric,value
coord_only_vs_coord_plus_nuisance,1.1875252201365427e-05
coord_only_vs_crtr_learned,1.935587661994198e-05
coord_only_vs_idm_learned,0.006094240419218577
coord_only_vs_crtr_online_joint,0.7355077571318374
coord_only_vs_idm_online_joint,0.04166480014487117
coord_plus_nuisance_vs_crtr_learned,1.0
coord_plus_nuisance_vs_idm_learned,1.0
coord_plus_nuisance_vs_crtr_online_joint,1.0
coord_plus_nuisance_vs_idm_online_joint,1.0
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,1.0
idm_learned_vs_idm_online_joint,1.0
crtr_online_joint_vs_idm_online_joint,0.13664068772674387
