rep,value
coord_only,2.7326581886200074e-08
coord_only,2.9986335192688784e-08
coord_only,3.336887388627474e-08
coord_only,2.2563842350109553e-08
coord_only,4.4866037995916486e-08
coord_only,2.9468198547988322e-08
coord_only,3.619519617359401e-08
coord_only,4.646469875524417e-08
coord_only,5.3908742358999007e-08
coord_only,4.0694207115166137e-08
coord_only,5.202488750910561e-08
coord_only,6.740520319681309e-08
coord_only,4.218646409981375e-08
coord_only,3.4293279327357595e-08
coord_only,3.769335066294843e-08
coord_only,4.464466130116307e-08
coord_only,3.476139198710371e-08
coord_only,4.05135232028897e-08
coord_only,4.063139869003862e-08
coord_only,6.173731748049249e-08
coord_only,6.62351240521275e-08
coord_only,5.613193820863671e-08
coord_only,6.881393233015842e-08
coord_only,1.192757963508484e-07
coord_only,7.042540772772554e-08
coord_only,5.487189724817654e-08
coord_only,5.540697145534068e-08
coord_only,5.04240524890065e-08
coord_only,6.258801477088127e-08
coord_only,6.448303224715346e-08
coord_only,9.399038702895268e-08
coord_only,1.023712670189525e-07
coord_only,1.224360914875433e-07
coord_only,8.545034546614261e-08
coord_only,9.585515670096356e-08
coord_only,1.8505390642076236e-07
coord_only,1.066104573510529e-07
coord_only,1.240931197799e-07
coord_only,9.279696655539738e-08
coord_only,1.1479769312927601e-07
coord_only,1.737646186938946e-07
coord_only,1.7328241597169836e-07
coord_only,2.3043881469675398e-07
coord_only,1.2249140013409487e-07
coord_only,1.319557298984364e-07
coord_only,2.315606053571173e-07
coord_only,3.41490789423915e-07
coord_only,2.3042477437229536e-07
coord_only,2.1815111495016026e-07
coord_only,2.1784887849207735e-07
coord_only,2.15745444620552e-07
coord_only,2.1989055198901042e-07
coord_only,2.5302853146058624e-07
coord_only,3.5265807696305274e-07
coord_only,3.6321281982054643e-07
coord_only,4.847526611229114e-07
coord_only,3.7775097894154896e-07
coord_only,7.156502306315815e-07
coord_plus_nuisance,0.0007581730023957789
coord_plus_nuisance,0.0006552126724272966
coord_plus_nuisance,0.0005650374805554748
coord_plus_nuisance,0.0004053694137837738
coord_plus_nuisance,0.00033708414412103593
coord_plus_nuisance,0.0002737712929956615
coord_plus_nuisance,0.0002164811157854274
coord_plus_nuisance,0.00016563046665396541
coord_plus_nuisance,0.00012150909606134519
