rep,value
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_only,0.0
coord_plus_nuisance,0.5609418749809265
coord_plus_nuisance,0.5907503366470337
coord_plus_nuisance,0.6167553067207336
coord_plus_nuisance,0.6477876305580139
coord_plus_nuisance,0.6490125060081482
coord_plus_nuisance,0.6400536894798279
coord_plus_nuisance,0.622123122215271
coord_plus_nuisance,0.5974121689796448
coord_plus_nuisance,0.5683494806289673
coord_plus_nuisance,0.6567811369895935
coord_plus_nuisance,0.6924163103103638
coord_plus_nuisance,0.5939673781394958
coord_plus_nuisance,0.6179338097572327
coord_plus_nuisance,0.6566249132156372
coord_plus_nuisance,0.6907427906990051
coord_plus_nuisance,0.7164426445960999
coord_plus_nuisance,0.7299554944038391
coord_plus_nuisance,0.7290162444114685
coord_plus_nuisance,0.7137948870658875
coord_plus_nuisance,0.6868226528167725
coord_plus_nuisance,0.6129988431930542
coord_plus_nuisance,0.6360992789268494
coord_plus_nuisance,0.7035635709762573
coord_plus_nuisance,0.6230748295783997
coord_plus_nuisance,0.6438384652137756
coord_plus_nuisance,0.6857907772064209
coord_plus_nuisance,0.7224023342132568
coord_plus_nuisance,0.749106228351593
