update,env_steps,mean_reward,mean_reward_ext,mean_reward_int,value_loss,policy_loss,entropy,rep_loss,alpha,p_succ_hat,int_sigma,success_rate,two_critic
1,4096,0.5622014999389648,0.000732421875,0.5614690780639648,30.86251449584961,0.011452477425336838,1.3689662218093872,nan,1.0,0.0,1.0,0.09375,0.0
2,8192,0.5367882251739502,0.00048828125,0.5362999439239502,25.60147476196289,-0.02044372819364071,1.3499373197555542,nan,1.0,0.0,1.0,0.0625,0.0
3,12288,0.5300376415252686,0.000244140625,0.5297935009002686,22.222185134887695,-0.0115573201328516,1.3319733142852783,nan,1.0,0.0,1.0,0.03125,0.0
4,16384,0.5261378288269043,0.000244140625,0.5258936882019043,19.923892974853516,0.017719237133860588,1.3261945247650146,nan,1.0,0.0,1.0,0.03125,0.0
5,20480,0.5355815887451172,0.000244140625,0.5353374481201172,21.794139862060547,-0.04232244938611984,1.3304979801177979,nan,1.0,0.0,1.0,0.03125,0.0
6,24576,0.5303549766540527,0.000244140625,0.5301108360290527,20.455917358398438,-0.017691830173134804,1.3496851921081543,nan,1.0,0.0,1.0,0.03125,0.0
7,28672,0.5281550884246826,0.001220703125,0.5269343852996826,19.203536987304688,0.014754284173250198,1.351509928703308,nan,1.0,0.0,1.0,0.0625,0.0
8,32768,0.5465492010116577,0.000244140625,0.5463050603866577,21.920379638671875,0.053703468292951584,1.345902442932129,nan,1.0,0.0,1.0,0.03125,0.0
9,36864,0.5295805931091309,0.000244140625,0.5293364524841309,20.429931640625,-0.0220378115773201,1.2999117374420166,nan,1.0,0.0,1.0,0.03125,0.0
10,40960,0.5176248550415039,0.00048828125,0.5171365737915039,19.504749298095703,-0.032995957881212234,1.3458943367004395,nan,1.0,0.0,1.0,0.0625,0.0
11,45056,0.5307064056396484,0.0,0.5307064056396484,23.35091781616211,0.012485924176871777,1.3453527688980103,nan,1.0,0.0,1.0,0.0,0.0
12,49152,0.5155540704727173,0.0,0.5155540704727173,24.49355125427246,-0.04004661366343498,1.321441650390625,nan,1.0,0.0,1.0,0.0,0.0
13,53248,0.5155783891677856,0.000244140625,0.5153342485427856,27.41091537475586,0.03287001699209213,1.3442597389221191,nan,1.0,0.0,1.0,0.03125,0.0
14,57344,0.5168231725692749,0.00048828125,0.5163348913192749,28.386844635009766,0.0367143340408802,1.332003116607666,nan,1.0,0.0,1.0,0.0625,0.0
15,61440,0.5157933235168457,0.000244140625,0.5155491828918457,31.26630973815918,0.0035178097896277905,1.3377856016159058,nan,1.0,0.0,1.0,0.03125,0.0
16,65536,0.5304839015007019,0.000244140625,0.5302397608757019,30.076274871826172,-0.0138176828622818,1.3171429634094238,nan,1.0,0.0,1.0,0.03125,0.0
17,69632,0.5279372930526733,0.00048828125,0.5274490118026733,33.168128967285156,0.01600547879934311,1.3539316654205322,nan,1.0,0.0,1.0,0.0625,0.0
18,73728,0.5344173908233643,0.000244140625,0.5341732501983643,32.55533981323242,0.01763405278325081,1.3425838947296143,nan,1.0,0.0,1.0,0.03125,0.0
19,77824,0.532764196395874,0.0,0.532764196395874,33.032188415527344,-0.0010023992508649826,1.3664222955703735,nan,1.0,0.0,1.0,0.0,0.0
20,81920,0.5282422304153442,0.0,0.5282422304153442,34.38905715942383,-0.017140693962574005,1.375892162322998,nan,1.0,0.0,1.0,0.0,0.0
21,86016,0.5224376320838928,0.000244140625,0.5221934914588928,34.21367645263672,-0.02783511020243168,1.3861005306243896,nan,1.0,0.0,1.0,0.03125,0.0
22,90112,0.5208741426467896,0.000244140625,0.5206300020217896,35.390926361083984,0.0038078539073467255,1.384958028793335,nan,1.0,0.0,1.0,0.03125,0.0
23,94208,0.5279622077941895,0.0,0.5279622077941895,34.23041534423828,0.0035380665212869644,1.3764543533325195,nan,1.0,0.0,1.0,0.0,0.0
24,98304,0.5362911224365234,0.0,0.5362911224365234,34.06550598144531,-0.028550364077091217,1.3763253688812256,nan,1.0,0.0,1.0,0.0,0.0
