metric,value
coord_only_goal_vs_coord_plus_nuisance_goal,1.0
coord_only_goal_vs_crtr_learned_goal,1.0
coord_only_goal_vs_idm_learned_goal,1.0
coord_only_goal_vs_crtr_online_joint_goal,1.0
coord_only_goal_vs_idm_online_joint_goal,1.0
coord_plus_nuisance_goal_vs_crtr_learned_goal,0.20819687030639056
coord_plus_nuisance_goal_vs_idm_learned_goal,0.21389936674289967
coord_plus_nuisance_goal_vs_crtr_online_joint_goal,0.2138681059019727
coord_plus_nuisance_goal_vs_idm_online_joint_goal,0.208437060699612
crtr_learned_goal_vs_idm_learned_goal,1.0
crtr_learned_goal_vs_crtr_online_joint_goal,1.0
crtr_learned_goal_vs_idm_online_joint_goal,1.0
idm_learned_goal_vs_crtr_online_joint_goal,0.9999072005562832
idm_learned_goal_vs_idm_online_joint_goal,0.9878500864658462
crtr_online_joint_goal_vs_idm_online_joint_goal,0.987943169292159
