metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,1.0
coord_plus_nuisance_vs_idm_learned,1.0
coord_plus_nuisance_vs_crtr_online_joint,1.0
coord_plus_nuisance_vs_idm_online_joint,1.0
crtr_learned_vs_idm_learned,0.9770176926348051
crtr_learned_vs_crtr_online_joint,7.3706816428043e-08
crtr_learned_vs_idm_online_joint,0.0
idm_learned_vs_crtr_online_joint,2.4396232234380477e-07
idm_learned_vs_idm_online_joint,2.220446049250313e-16
crtr_online_joint_vs_idm_online_joint,0.6270684854703852
