metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,3.2818259221301105e-10
coord_plus_nuisance_vs_idm_learned,6.435583044250848e-08
coord_plus_nuisance_vs_crtr_online_joint,1.512521219382279e-10
coord_plus_nuisance_vs_idm_online_joint,1.9771961845549413e-11
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,0.224094522902202
crtr_learned_vs_idm_online_joint,2.22113301084903e-08
idm_learned_vs_crtr_online_joint,4.30734150835832e-06
idm_learned_vs_idm_online_joint,2.046038893865898e-10
crtr_online_joint_vs_idm_online_joint,2.034104892523203e-06
