metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,1.5183387658268543e-08
coord_plus_nuisance_vs_idm_learned,0.0034302658145284326
coord_plus_nuisance_vs_crtr_online_joint,6.3585912304375825e-06
coord_plus_nuisance_vs_idm_online_joint,2.367557039306689e-09
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,0.9374109765696459
idm_learned_vs_crtr_online_joint,0.07858760396094966
idm_learned_vs_idm_online_joint,0.0005752931091680402
crtr_online_joint_vs_idm_online_joint,0.08923047273425255
