rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent
0.0011620790464803576,0.0013355931732803583,2.0277711882954463e-05,3.908713915734552e-05,0.518649505309002,1.0,0.0012262423988431692,0.0013883820502087474,1,4096,40.96,100.0
0.0011281188344582915,0.0012806329177692533,3.42915445799008e-05,4.966001506545581e-05,0.6903872393578087,1.0,0.0010343409376218915,0.0011719907633960247,5,20480,204.8,100.0
0.0009190372657030821,0.001047353958711028,2.6090985556948e-05,4.1579001845093444e-05,0.6273530115997756,1.0,0.00011193092359462753,0.00012689284631051123,10,40960,409.6,100.0
0.000913564523216337,0.001042499323375523,6.810120248701423e-05,0.00011651701788650826,0.5844241423335964,1.0,8.811899169813842e-05,0.00014269648818299174,15,61440,614.4,100.0
0.0012419645208865404,0.0014144396409392357,0.0001350329112028703,0.0002544958551879972,0.5305689769028097,1.0,1.4614585779781919e-05,1.886390418803785e-05,20,81920,819.2,100.0
0.0015630405396223068,0.0017802423099055886,6.626630784012377e-05,0.00020722002955153584,0.31977174342700204,1.0,3.234183895983733e-05,5.223413972998969e-05,25,102400,1024.0,100.0
0.0017853035824373364,0.0020565397571772337,0.0,0.0,0.0,1.0,0.00014881690731272101,0.0002698039752431214,30,122880,1228.8,100.0
0.0024232901632785797,0.002789653604850173,6.543099880218506e-05,0.0001755459379637614,0.3727074091660258,1.0,4.564247137750499e-05,6.48440545774065e-05,35,143360,1433.6,100.0
0.0033942568115890026,0.003922928124666214,7.0764530391898e-05,0.00016017915913835168,0.44175605123677764,1.0,0.0001410206314176321,0.00027070852229371667,40,163840,1638.4,100.0
0.004107513930648565,0.004834731109440327,0.00010988071153406054,0.00021867273608222604,0.5024663286302798,1.0,0.00011063205602113158,0.0001963684189831838,45,184320,1843.2,100.0
0.004566268064081669,0.005438370164483786,8.385874389205128e-05,0.00017926213331520557,0.46777344778179486,1.0,6.49640933261253e-05,0.00010655038204276934,48,196608,1966.08,100.0
