metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,3.192512920691115e-11
coord_plus_nuisance_vs_idm_learned,6.479387693048011e-09
coord_plus_nuisance_vs_crtr_online_joint,4.0792547117973754e-10
coord_plus_nuisance_vs_idm_online_joint,1.1102230246251565e-15
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,6.223876747313284e-09
idm_learned_vs_crtr_online_joint,0.13068013308022763
idm_learned_vs_idm_online_joint,2.731148640577885e-14
crtr_online_joint_vs_idm_online_joint,2.903316122138122e-05
