metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,9.952660917633693e-10
coord_plus_nuisance_vs_idm_learned,0.0005112012772043872
coord_plus_nuisance_vs_crtr_online_joint,5.623538783527948e-07
coord_plus_nuisance_vs_idm_online_joint,2.8915270178231367e-10
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,0.969532344265184
idm_learned_vs_crtr_online_joint,0.0464215385301634
idm_learned_vs_idm_online_joint,0.00018768732539276023
crtr_online_joint_vs_idm_online_joint,0.12424924796378112
