metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,0.9218017729975903
coord_plus_nuisance_vs_idm_learned,1.0
coord_plus_nuisance_vs_crtr_online_joint,0.9401429594720194
coord_plus_nuisance_vs_idm_online_joint,0.9010337805381994
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,0.9791019790905116
idm_learned_vs_crtr_online_joint,0.6696976579133205
idm_learned_vs_idm_online_joint,0.6343974865218747
crtr_online_joint_vs_idm_online_joint,0.9607089659565728
