metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.3322676295501878e-15
coord_plus_nuisance_vs_crtr_learned,1.0
coord_plus_nuisance_vs_idm_learned,1.0
coord_plus_nuisance_vs_crtr_online_joint,0.9663762119911892
coord_plus_nuisance_vs_idm_online_joint,0.0
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.2953495343026589e-07
crtr_learned_vs_idm_online_joint,0.0
idm_learned_vs_crtr_online_joint,0.0
idm_learned_vs_idm_online_joint,0.0
crtr_online_joint_vs_idm_online_joint,2.0588197813253828e-11
