rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent
0.0024091992527246475,0.00010087110422318801,3.735626523848623e-05,7.755455953883938e-06,4.810569457908299,0.8531353135313532,2.543677268818101e-08,3.841416962302446e-09,1,4096,6.759075907590759,85.31353135313532
0.0047810375690460205,0.00033096602419391274,0.0004340524901635945,0.0001680965069681406,2.5820088585021623,0.9983498349834984,4.755395011102337e-08,7.790391443052158e-09,5,20480,33.79537953795379,99.83498349834984
0.016247130930423737,0.001052603591233492,0.0008902302361093462,0.0005211526877246797,1.708161879347045,0.9983498349834984,8.799934647640839e-08,1.1161491286770797e-08,10,40960,67.59075907590758,99.83498349834984
0.06445499509572983,0.0060056219808757305,0.0007512277807109058,0.0007061224896460772,1.063862365386177,0.9983498349834984,6.785077744098089e-07,1.804798586135803e-07,15,61440,101.38613861386139,99.83498349834984
0.2619690001010895,0.06439176946878433,0.0007853636634536088,0.0006437966949306428,1.2198749556933635,1.0,8.234514825744554e-05,6.54685209156014e-05,20,81920,135.18151815181517,100.0
0.2704521715641022,0.27664124965667725,0.0013460895279422402,0.0016513523878529668,0.8151387834940157,1.0,0.000193244923138991,0.0003538292075973004,25,102400,168.97689768976898,100.0
0.17631211876869202,0.3139880299568176,0.0016269367188215256,0.002692816313356161,0.604174398754229,1.0,2.5251978513551876e-05,5.607324419543147e-05,30,122880,202.77227722772278,100.0
0.09288614988327026,0.16103459894657135,0.0008556440006941557,0.002674124902114272,0.31997039491824114,1.0,8.569030796934385e-06,1.791433896869421e-05,35,143360,236.56765676567656,100.0
0.08434855192899704,0.15819035470485687,0.0008486466249451041,0.0027998327277600765,0.30310510534426927,1.0,9.928431245498359e-05,0.00035533896880224347,40,163840,270.36303630363034,100.0
0.0815449208021164,0.1301656812429428,0.0006304566632024944,0.002365303225815296,0.2665425687903061,1.0,9.48678825807292e-06,2.4385290089412592e-05,45,184320,304.15841584158414,100.0
0.08649957180023193,0.14597339928150177,0.0006698913057334721,0.0023473433684557676,0.28538153425709717,1.0,6.653755917795934e-06,1.706799230305478e-05,48,196608,324.43564356435644,100.0
