metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,2.5208723997138804e-11
coord_plus_nuisance_vs_idm_learned,0.004872859023073328
coord_plus_nuisance_vs_crtr_online_joint,2.2289130541253144e-09
coord_plus_nuisance_vs_idm_online_joint,2.463402815067184e-10
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,1.7648256389612982e-07
idm_learned_vs_idm_online_joint,3.300164364006264e-09
crtr_online_joint_vs_idm_online_joint,0.02058629991185912
