metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,6.409761610370879e-11
coord_plus_nuisance_vs_idm_learned,0.009489424610523267
coord_plus_nuisance_vs_crtr_online_joint,2.7136896951773792e-08
coord_plus_nuisance_vs_idm_online_joint,3.7523492963931204e-06
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,6.31934464334627e-06
idm_learned_vs_idm_online_joint,0.0035771895496705675
crtr_online_joint_vs_idm_online_joint,1.0
