metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,2.396349785271923e-11
coord_plus_nuisance_vs_idm_learned,0.0013379902826911039
coord_plus_nuisance_vs_crtr_online_joint,1.2029440332739227e-08
coord_plus_nuisance_vs_idm_online_joint,6.945199970687099e-11
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,1.0939251078756485e-05
idm_learned_vs_idm_online_joint,4.526579111541196e-10
crtr_online_joint_vs_idm_online_joint,0.00012686344930812332
