metric,value
coord_only_goal_vs_coord_plus_nuisance_goal,1.0
coord_only_goal_vs_crtr_learned_goal,1.0
coord_only_goal_vs_idm_learned_goal,1.0
coord_only_goal_vs_crtr_online_joint_goal,1.0
coord_only_goal_vs_idm_online_joint_goal,1.0
coord_plus_nuisance_goal_vs_crtr_learned_goal,1.035171948160496e-11
coord_plus_nuisance_goal_vs_idm_learned_goal,1.4135581594132418e-11
coord_plus_nuisance_goal_vs_crtr_online_joint_goal,5.7127635955112055e-12
coord_plus_nuisance_goal_vs_idm_online_joint_goal,6.20503648463e-12
crtr_learned_goal_vs_idm_learned_goal,1.0
crtr_learned_goal_vs_crtr_online_joint_goal,0.0002479479433388221
crtr_learned_goal_vs_idm_online_joint_goal,0.0018958014099959009
idm_learned_goal_vs_crtr_online_joint_goal,0.0055014734045544245
idm_learned_goal_vs_idm_online_joint_goal,0.012343900336859503
crtr_online_joint_goal_vs_idm_online_joint_goal,1.0
