metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,6.287317666497927e-08
coord_plus_nuisance_vs_idm_learned,0.0004565745167812718
coord_plus_nuisance_vs_crtr_online_joint,2.161754917295866e-07
coord_plus_nuisance_vs_idm_online_joint,8.029448328450428e-08
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,0.021868641127026356
idm_learned_vs_idm_online_joint,0.014349172232863472
crtr_online_joint_vs_idm_online_joint,1.0
