metric,value
coord_only_goal_vs_coord_plus_nuisance_goal,0.0004349384309743076
coord_only_goal_vs_crtr_learned_goal,8.217362740303713e-05
coord_only_goal_vs_idm_learned_goal,1.0
coord_only_goal_vs_crtr_online_joint_goal,4.622338998494513e-05
coord_only_goal_vs_idm_online_joint_goal,0.0009122462583854851
coord_plus_nuisance_goal_vs_crtr_learned_goal,0.17354763077552282
coord_plus_nuisance_goal_vs_idm_learned_goal,1.0
coord_plus_nuisance_goal_vs_crtr_online_joint_goal,0.05910113699429509
coord_plus_nuisance_goal_vs_idm_online_joint_goal,1.0
crtr_learned_goal_vs_idm_learned_goal,1.0
crtr_learned_goal_vs_crtr_online_joint_goal,0.4868385055900162
crtr_learned_goal_vs_idm_online_joint_goal,1.0
idm_learned_goal_vs_crtr_online_joint_goal,1.0491926211164682e-05
idm_learned_goal_vs_idm_online_joint_goal,0.0001083987842349643
crtr_online_joint_goal_vs_idm_online_joint_goal,1.0
