metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,0.06823817256200582
coord_only_vs_idm_learned,0.016716109207820296
coord_only_vs_crtr_online_joint,0.06809399616960432
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,2.1995088393289564e-05
coord_plus_nuisance_vs_idm_learned,9.198286608835815e-06
coord_plus_nuisance_vs_crtr_online_joint,2.186985062269109e-05
coord_plus_nuisance_vs_idm_online_joint,0.006453387216012185
crtr_learned_vs_idm_learned,0.5895402757185633
crtr_learned_vs_crtr_online_joint,0.9724110900369998
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,1.0
idm_learned_vs_idm_online_joint,1.0
crtr_online_joint_vs_idm_online_joint,1.0
