rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent,success_rate,p_succ_hat
3.000000238418579,0.0,0.0025213700719177723,0.0039234161376953125,0.642644969837222,1.0,0.004741917364299297,0.0003004733589477837,1,4096,70.62068965517241,100.0,0.28125,0.0
3.000000238418579,0.0,0.0011342011857777834,0.0018123233458027244,0.625823714166347,1.0,0.0027247273828834295,0.00013196545478422195,5,20480,353.1034482758621,100.0,0.09375,0.0
3.000000238418579,0.0,0.0008058517123572528,0.001258330186828971,0.6404084688640571,1.0,0.0003592458670027554,0.00012440919817890972,10,40960,706.2068965517242,100.0,0.0625,0.0
3.000000238418579,0.0,0.0006561641348525882,0.0010962348897010088,0.598556162967885,1.0,6.612521247006953e-05,3.5923352697864175e-05,15,61440,1059.3103448275863,100.0,0.125,0.0
3.000000238418579,0.0,0.0005663142073899508,0.0009754135389812291,0.5805828799061294,1.0,1.4322011338663287e-05,8.417577191721648e-06,20,81920,1412.4137931034484,100.0,0.21875,0.0
3.000000238418579,0.0,0.0005021838587708771,0.0008998518460430205,0.5580677311513313,1.0,5.471777967613889e-06,3.5434015899227234e-06,25,102400,1765.5172413793102,100.0,0.15625,0.0
3.000000238418579,0.0,0.0004617547383531928,0.0008313825819641352,0.5553991560308534,1.0,2.0962970666005276e-06,9.896431265588035e-07,30,122880,2118.6206896551726,100.0,0.15625,0.0
3.000000238418579,0.0,0.0004272889927960932,0.0007797765429131687,0.5479563563636324,1.0,8.312136196764186e-05,0.00014834887406323105,35,143360,2471.7241379310344,100.0,0.09375,0.0
3.000000238418579,0.0,0.00039944404852576554,0.0007449103868566453,0.5362238107233273,1.0,0.0001314235560130328,0.00016341236187145114,40,163840,2824.8275862068967,100.0,0.03125,0.0
3.000000238418579,0.0,0.000376038282411173,0.0006794646033085883,0.5534250736968199,1.0,0.0001251373760169372,0.00014829282008577138,45,184320,3177.9310344827586,100.0,0.09375,0.0
3.000000238418579,0.0,0.00036428787279874086,0.0006575037841685116,0.5540383815062027,1.0,0.00011555351375136524,0.00014067524170968682,48,196608,3389.793103448276,100.0,0.125,0.0
