rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent,success_rate,p_succ_hat
0.3144797682762146,0.1294991821050644,0.005390506237745285,0.005949563812464476,0.9060323323415312,1.0,0.0016536638140678406,0.000139405281515792,1,4096,70.62068965517241,100.0,0.28125,0.0
0.3144797682762146,0.1294991821050644,0.0028237723745405674,0.0034468420781195164,0.8192322474369484,1.0,0.000495615357067436,9.427838813280687e-05,5,20480,353.1034482758621,100.0,0.21875,0.0
0.3144797682762146,0.1294991821050644,0.0022062628995627165,0.0024746188428252935,0.8915530528787572,1.0,0.00010265424498356879,3.4444889024598524e-05,10,40960,706.2068965517242,100.0,0.125,0.0
0.3144797682762146,0.1294991821050644,0.0017397803021594882,0.0017069573514163494,1.0192229515789581,1.0,4.381702819955535e-05,3.642800584202632e-05,15,61440,1059.3103448275863,100.0,0.1875,0.0
0.3144797682762146,0.1294991821050644,0.001538491458632052,0.0015867390902712941,0.9695871061561527,1.0,0.00011953394277952611,0.00012284505646675825,20,81920,1412.4137931034484,100.0,0.0625,0.0
0.3144797682762146,0.1294991821050644,0.001361754722893238,0.0015283783432096243,0.8909742925895033,1.0,2.6606645405991003e-05,1.3415537978289649e-05,25,102400,1765.5172413793102,100.0,0.21875,0.0
0.3144797682762146,0.1294991821050644,0.0013481109635904431,0.0013946067774668336,0.9666533383021083,1.0,2.105299245158676e-05,7.85212432674598e-06,30,122880,2118.6206896551726,100.0,0.1875,0.0
0.3144797682762146,0.1294991821050644,0.001230271882377565,0.0013779547298327088,0.8928181220769893,1.0,7.181461114669219e-05,8.1622063589748e-05,35,143360,2471.7241379310344,100.0,0.0625,0.0
0.3144797682762146,0.1294991821050644,0.0009929741499945521,0.001113083679229021,0.8920849776833976,1.0,0.0001671623467700556,0.0002351007133256644,40,163840,2824.8275862068967,100.0,0.125,0.0
0.3144797682762146,0.1294991821050644,0.0010383159387856722,0.001188629656098783,0.8735329781891292,1.0,7.785495108691975e-05,2.6548617825028487e-05,45,184320,3177.9310344827586,100.0,0.15625,0.0
0.3144797682762146,0.1294991821050644,0.0010602290276437998,0.0011470593744888902,0.9242937273224782,1.0,5.0483511586207896e-05,2.156301161448937e-05,48,196608,3389.793103448276,100.0,0.125,0.0
