metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,0.041477475128247177
coord_plus_nuisance_vs_idm_learned,0.043851525336814356
coord_plus_nuisance_vs_crtr_online_joint,0.17624970531406836
coord_plus_nuisance_vs_idm_online_joint,3.2122466908646174e-09
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,0.0071792741560647855
idm_learned_vs_crtr_online_joint,1.0
idm_learned_vs_idm_online_joint,1.6355970936521302e-05
crtr_online_joint_vs_idm_online_joint,0.0011180419936132058
