metric,value
coord_only_goal_vs_coord_plus_nuisance_goal,1.0
coord_only_goal_vs_crtr_learned_goal,1.0
coord_only_goal_vs_idm_learned_goal,1.0
coord_only_goal_vs_crtr_online_joint_goal,1.0
coord_only_goal_vs_idm_online_joint_goal,1.0
coord_plus_nuisance_goal_vs_crtr_learned_goal,1.0
coord_plus_nuisance_goal_vs_idm_learned_goal,1.0
coord_plus_nuisance_goal_vs_crtr_online_joint_goal,0.9916120818089897
coord_plus_nuisance_goal_vs_idm_online_joint_goal,0.9362235663915495
crtr_learned_goal_vs_idm_learned_goal,1.0
crtr_learned_goal_vs_crtr_online_joint_goal,0.9571448001532294
crtr_learned_goal_vs_idm_online_joint_goal,0.9019278490722864
idm_learned_goal_vs_crtr_online_joint_goal,0.9151557389918779
idm_learned_goal_vs_idm_online_joint_goal,0.8603188777270359
crtr_online_joint_goal_vs_idm_online_joint_goal,0.9445978283570866
