metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,9.102718578901658e-11
coord_plus_nuisance_vs_idm_learned,6.0578477789619e-09
coord_plus_nuisance_vs_crtr_online_joint,7.771561172376096e-13
coord_plus_nuisance_vs_idm_online_joint,8.881784197001252e-16
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,0.03327078484317236
crtr_learned_vs_idm_online_joint,1.3566879175641589e-08
idm_learned_vs_crtr_online_joint,7.348677315155427e-05
idm_learned_vs_idm_online_joint,1.4432899320127035e-14
crtr_online_joint_vs_idm_online_joint,0.00261135851139338
