metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,4.6222742078327883e-07
coord_plus_nuisance_vs_idm_learned,0.0018507230333089097
coord_plus_nuisance_vs_crtr_online_joint,9.400690448302385e-09
coord_plus_nuisance_vs_idm_online_joint,0.002963185752997255
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,0.4081577389010307
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,0.0006121792249507152
idm_learned_vs_idm_online_joint,1.0
crtr_online_joint_vs_idm_online_joint,1.0
