metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,4.020375143909405e-10
coord_plus_nuisance_vs_idm_learned,0.014758403463773107
coord_plus_nuisance_vs_crtr_online_joint,3.3901701446126253e-09
coord_plus_nuisance_vs_idm_online_joint,1.1597346838421174e-07
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,1.8824046410514939e-07
idm_learned_vs_idm_online_joint,3.1704439007684826e-05
crtr_online_joint_vs_idm_online_joint,1.0
