metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,2.2979862457361833e-10
coord_plus_nuisance_vs_idm_learned,1.0455010317711455e-05
coord_plus_nuisance_vs_crtr_online_joint,8.763834102865076e-11
coord_plus_nuisance_vs_idm_online_joint,1.6434409388921267e-11
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,0.07417939294008935
crtr_learned_vs_idm_online_joint,1.1438523461748673e-09
idm_learned_vs_crtr_online_joint,5.853133977495872e-09
idm_learned_vs_idm_online_joint,3.078248766996694e-11
crtr_online_joint_vs_idm_online_joint,1.5080068258566115e-06
