metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,1.0071077305440213e-10
coord_plus_nuisance_vs_idm_learned,0.00044530559659627933
coord_plus_nuisance_vs_crtr_online_joint,2.269888055295155e-09
coord_plus_nuisance_vs_idm_online_joint,0.0013457002235115478
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,4.153451547583842e-06
idm_learned_vs_idm_online_joint,1.0
crtr_online_joint_vs_idm_online_joint,1.0
