rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent,success_rate,p_succ_hat
0.00199271272867918,0.0002448249433655292,1.6404119378421456e-05,8.431061360170133e-06,1.943371654164924,0.8547854785478548,2.016204447841119e-08,6.120246087704118e-09,1,4096,6.759075907590759,85.47854785478548,0.03125,0.05
0.0020229951478540897,0.00048282038187608123,4.159410673310049e-05,3.838497286778875e-05,1.0833216857927679,0.9966996699669967,8.428345132927006e-09,3.9221648151510635e-09,5,20480,33.79537953795379,99.66996699669967,0.0,0.1762190625
0.0023905339185148478,0.0006413842202164233,6.39473510091193e-05,7.492330769309774e-05,0.8533902076100349,0.9983498349834984,1.056089549145156e-09,6.804172780761064e-10,10,40960,67.59075907590758,99.83498349834984,0.0,0.22458026388662103
0.003251229180023074,0.0006903661997057498,1.8329705198993906e-05,8.913158671930432e-05,0.20562462340626547,0.9983498349834984,3.564117057042182e-10,1.542349442607005e-10,15,61440,101.38613861386139,99.83498349834984,0.0625,0.3141446771341869
0.003942744340747595,0.0015181017806753516,0.00032729574013501406,0.000409866392146796,0.798523033787694,1.0,1.9499528380872988e-10,1.7653092876379617e-10,20,81920,135.18151815181517,100.0,0.0625,0.46929822528352577
0.004198913462460041,0.0018564006313681602,0.000519225315656513,0.0004909820854663849,1.0575024140426006,1.0,2.449962732686828e-10,2.74776174036262e-10,25,102400,168.97689768976898,100.0,0.0,0.4489843332269727
0.005217233672738075,0.002864954760298133,0.00020344900258351117,0.0001996526843868196,1.0189635745323151,1.0,8.688715857907425e-10,9.788637678198597e-10,30,122880,202.77227722772278,100.0,0.0,0.4761345807871793
0.007585672661662102,0.0041715544648468494,0.0006193944136612117,0.000515950785484165,1.2004680027765815,1.0,4.0996557260086774e-09,4.248521534577776e-09,35,143360,236.56765676567656,100.0,0.0,0.503917612297673
0.009342429228127003,0.004694028291851282,0.0,0.0,0.0,1.0,6.078085590388582e-09,5.604546604587313e-09,40,163840,270.36303630363034,100.0,0.0,0.48029059246645495
0.008212585933506489,0.003710961900651455,0.0002196343702962622,0.0002430409222142771,0.9036557783665987,1.0,6.948382758054095e-09,6.034617694439248e-09,45,184320,304.15841584158414,100.0,0.15625,0.550358767411124
0.008479355834424496,0.0037570057902485132,0.00029954969068057835,0.00023595779202878475,1.269451598055541,1.0,3.312530338916986e-08,2.7305871341809507e-08,48,196608,324.43564356435644,100.0,0.03125,0.5693638482091123
