rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent
0.017643943428993225,0.07909012585878372,0.0006374817457981408,0.009378662332892418,0.06797142742287691,0.8944444444444445,6.6078041527362075e-06,3.132616257062182e-05,1,4096,4.551111111111111,89.44444444444444
0.017643943428993225,0.07909012585878372,0.00022662850096821785,0.004714624024927616,0.048069160781084655,0.9977777777777778,2.128175947291311e-05,0.00010229312465526164,5,20480,22.755555555555556,99.77777777777777
0.017643943428993225,0.07909012585878372,0.00015214027371257544,0.00338457222096622,0.044950975860513415,0.9988888888888889,3.971331807406386e-06,1.8226090105599724e-05,10,40960,45.51111111111111,99.8888888888889
0.017643943428993225,0.07909012585878372,0.00012597230670507997,0.0026430138386785984,0.04766219088211511,0.9988888888888889,3.241881131543778e-06,1.5868950868025422e-05,15,61440,68.26666666666667,99.8888888888889
0.017643943428993225,0.07909012585878372,0.0001089504366973415,0.002033966826274991,0.05356523009009521,0.9988888888888889,3.175246661157871e-07,1.5423860304508707e-06,20,81920,91.02222222222223,99.8888888888889
0.017643943428993225,0.07909012585878372,9.332795889349654e-05,0.0018906589830294251,0.04936240015106021,0.9988888888888889,3.256796503592341e-07,1.5997190985217458e-06,25,102400,113.77777777777777,99.8888888888889
0.017643943428993225,0.07909012585878372,8.493346103932709e-05,0.0016515585593879223,0.05142593721377438,0.9988888888888889,2.2038321390027704e-07,1.093437958843424e-06,30,122880,136.53333333333333,99.8888888888889
0.017643943428993225,0.07909012585878372,8.265382348326966e-05,0.0015499712899327278,0.05332569110357261,0.9988888888888889,6.491510617934182e-08,3.1577121717418777e-07,35,143360,159.2888888888889,99.8888888888889
0.017643943428993225,0.07909012585878372,8.411680755671114e-05,0.0014132498763501644,0.059519702614036045,0.9988888888888889,2.4293960620980215e-08,1.1901305896344638e-07,40,163840,182.04444444444445,99.8888888888889
0.017643943428993225,0.07909012585878372,7.097433262970299e-05,0.0014056592481210828,0.050491488466844044,0.9988888888888889,2.6557072985156083e-08,1.3209528049173969e-07,45,184320,204.8,99.8888888888889
0.017643943428993225,0.07909012585878372,6.625004607485607e-05,0.0011881286045536399,0.0557595265577158,0.9988888888888889,5.3869204208467636e-08,2.690979101771518e-07,48,196608,218.45333333333335,99.8888888888889
