metric,value
coord_only_goal_vs_coord_plus_nuisance_goal,1.0
coord_only_goal_vs_crtr_learned_goal,1.0
coord_only_goal_vs_idm_learned_goal,1.0
coord_only_goal_vs_crtr_online_joint_goal,1.0
coord_only_goal_vs_idm_online_joint_goal,1.0
coord_plus_nuisance_goal_vs_crtr_learned_goal,0.015829659598995516
coord_plus_nuisance_goal_vs_idm_learned_goal,1.0
coord_plus_nuisance_goal_vs_crtr_online_joint_goal,0.012782096429128087
coord_plus_nuisance_goal_vs_idm_online_joint_goal,0.009977288761366276
crtr_learned_goal_vs_idm_learned_goal,1.0
crtr_learned_goal_vs_crtr_online_joint_goal,0.9343354363607257
crtr_learned_goal_vs_idm_online_joint_goal,0.8602630712291863
idm_learned_goal_vs_crtr_online_joint_goal,1.1131638988359782e-07
idm_learned_goal_vs_idm_online_joint_goal,8.245488003488788e-08
crtr_online_joint_goal_vs_idm_online_joint_goal,0.9253684354920904
