metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,2.1969137620203583e-10
coord_plus_nuisance_vs_idm_learned,0.03769413814632139
coord_plus_nuisance_vs_crtr_online_joint,4.287455057649936e-09
coord_plus_nuisance_vs_idm_online_joint,0.0014965875050356736
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,9.809430645546513e-08
idm_learned_vs_idm_online_joint,0.18264587142616295
crtr_online_joint_vs_idm_online_joint,1.0
