metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,0.00025558034403672103
coord_plus_nuisance_vs_idm_learned,0.41050040068142324
coord_plus_nuisance_vs_crtr_online_joint,1.0
coord_plus_nuisance_vs_idm_online_joint,3.563660477823305e-11
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,0.00127819736709478
idm_learned_vs_crtr_online_joint,1.0
idm_learned_vs_idm_online_joint,6.108073022925709e-07
crtr_online_joint_vs_idm_online_joint,9.518672126063166e-07
