metric,value
coord_only_goal_vs_coord_plus_nuisance_goal,0.0004349384309743076
coord_only_goal_vs_crtr_learned_goal,0.00025865134922575805
coord_only_goal_vs_idm_learned_goal,9.793894189202845e-06
coord_only_goal_vs_crtr_online_joint_goal,0.0002416204016635337
coord_only_goal_vs_idm_online_joint_goal,0.013695520448674392
coord_plus_nuisance_goal_vs_crtr_learned_goal,0.7112450386737881
coord_plus_nuisance_goal_vs_idm_learned_goal,0.0005854755961622882
coord_plus_nuisance_goal_vs_crtr_online_joint_goal,0.6543412300296807
coord_plus_nuisance_goal_vs_idm_online_joint_goal,1.0
crtr_learned_goal_vs_idm_learned_goal,0.0005052986334410647
crtr_learned_goal_vs_crtr_online_joint_goal,0.9246678797299281
crtr_learned_goal_vs_idm_online_joint_goal,1.0
idm_learned_goal_vs_crtr_online_joint_goal,1.0
idm_learned_goal_vs_idm_online_joint_goal,1.0
crtr_online_joint_goal_vs_idm_online_joint_goal,1.0
