metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,0.9897951390575273
coord_plus_nuisance_vs_idm_learned,1.0
coord_plus_nuisance_vs_crtr_online_joint,0.9897678019128975
coord_plus_nuisance_vs_idm_online_joint,0.9896975274905566
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,0.9999726605602266
crtr_learned_vs_idm_online_joint,0.9999023801847817
idm_learned_vs_crtr_online_joint,0.9411052357428937
idm_learned_vs_idm_online_joint,0.9410351515910169
crtr_online_joint_vs_idm_online_joint,0.9999297196244128
