rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent
0.15077975392341614,0.22824804484844208,0.001177493715658784,0.0052938698790967464,0.22242546913620007,1.0,0.0012469285866245627,0.0014103761641308665,1,4096,40.96,100.0
0.15077975392341614,0.22824804484844208,0.000685039150994271,0.00333559513092041,0.2053717763664804,1.0,0.0008475570357404649,0.0009567054803483188,5,20480,204.8,100.0
0.15077975392341614,0.22824804484844208,0.0006330918986350298,0.0031109945848584175,0.20350079254667572,1.0,0.00016542979574296623,0.00019013520795851946,10,40960,409.6,100.0
0.15077975392341614,0.22824804484844208,0.0006770651089027524,0.00413480494171381,0.16374737889046143,1.0,3.2763502531452104e-05,4.5358283387031406e-05,15,61440,614.4,100.0
0.15077975392341614,0.22824804484844208,0.0005919241812080145,0.0032444228418171406,0.18244303706298629,1.0,5.019930176786147e-05,0.00010008583922171965,20,81920,819.2,100.0
0.15077975392341614,0.22824804484844208,0.0006271257880143821,0.002919095801189542,0.21483489490474345,1.0,6.103903433540836e-05,0.00013820781896356493,25,102400,1024.0,100.0
0.15077975392341614,0.22824804484844208,0.0005075469962321222,0.002382345264777541,0.2130442103812404,1.0,1.9422886907705106e-05,3.360920163686387e-05,30,122880,1228.8,100.0
0.15077975392341614,0.22824804484844208,0.00043779180850833654,0.0020235686097294092,0.21634534304890563,1.0,1.5976584109012038e-05,3.271899913670495e-05,35,143360,1433.6,100.0
0.15077975392341614,0.22824804484844208,0.0006018488202244043,0.003010799642652273,0.1998960052799039,1.0,3.554458817234263e-05,6.965521606616676e-05,40,163840,1638.4,100.0
0.15077975392341614,0.22824804484844208,0.00037086333031766117,0.002078381134197116,0.1784376983791003,1.0,2.6517151127336547e-05,4.955366239300929e-05,45,184320,1843.2,100.0
0.15077975392341614,0.22824804484844208,0.00043187369010411203,0.001969195669516921,0.21931365361651525,1.0,6.415657480829395e-06,9.378375580126885e-06,48,196608,1966.08,100.0
