rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent
0.005519224796444178,0.026339465752243996,4.1336665162816644e-05,0.00448194332420826,0.009222912907090302,0.9144444444444444,1.3116510899635614e-06,7.933740562293679e-06,1,4096,4.551111111111111,91.44444444444444
0.005519224796444178,0.026339465752243996,2.1011093849665485e-05,0.003291541477665305,0.006383340498313773,0.9988888888888889,1.6487686025357107e-06,1.0580879461485893e-05,5,20480,22.755555555555556,99.8888888888889
0.005519224796444178,0.026339465752243996,1.833700116549153e-05,0.0029436748009175062,0.006229267875343222,0.9988888888888889,3.242452066842816e-07,1.8982369738296256e-06,10,40960,45.51111111111111,99.8888888888889
0.005519224796444178,0.026339465752243996,1.6275205780402757e-05,0.0030769684817641973,0.005289346635622654,0.9988888888888889,1.5127110941648425e-07,7.37133348138741e-07,15,61440,68.26666666666667,99.8888888888889
0.005519224796444178,0.026339465752243996,1.2431189134076703e-05,0.002493162639439106,0.004986092393855795,1.0,1.6815000662973034e-06,8.816255103738513e-06,20,81920,91.02222222222223,100.0
0.005519224796444178,0.026339465752243996,9.732288162922487e-06,0.0018342704279348254,0.005305779865884438,1.0,7.214686092993361e-07,4.276153504179092e-06,25,102400,113.77777777777777,100.0
0.005519224796444178,0.026339465752243996,7.399729383905651e-06,0.0016219316748902202,0.0045622660163821835,1.0,1.4506418892779038e-06,9.138915629591793e-06,30,122880,136.53333333333333,100.0
0.005519224796444178,0.026339465752243996,7.849747817090247e-06,0.0014501767000183463,0.005412922223732255,1.0,3.287996719336661e-07,1.7642380498728016e-06,35,143360,159.2888888888889,100.0
0.005519224796444178,0.026339465752243996,6.041609594831243e-06,0.0010273312218487263,0.005880820769519221,1.0,1.585052160635314e-07,8.427829811807896e-07,40,163840,182.04444444444445,100.0
0.005519224796444178,0.026339465752243996,6.179763204272604e-06,0.0007980768568813801,0.007743221368687573,1.0,7.916795397022725e-08,4.07482559694472e-07,45,184320,204.8,100.0
0.005519224796444178,0.026339465752243996,6.079587819840526e-06,0.0007361197494901717,0.008258853583965494,1.0,4.869674086194209e-08,2.4661008524162753e-07,48,196608,218.45333333333335,100.0
