metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,2.241185015350311e-11
coord_plus_nuisance_vs_idm_learned,2.5355649913016975e-07
coord_plus_nuisance_vs_crtr_online_joint,1.9428090247686214e-09
coord_plus_nuisance_vs_idm_online_joint,1.353248624269554e-10
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,0.004456204701726252
idm_learned_vs_idm_online_joint,2.792260198170027e-06
crtr_online_joint_vs_idm_online_joint,0.0012046963223362184
