metric,value
coord_only_vs_coord_plus_nuisance,0.9385807947822844
coord_only_vs_crtr_learned,0.9443760368307093
coord_only_vs_idm_learned,0.9523104267161526
coord_only_vs_crtr_online_joint,0.9396137991281248
coord_only_vs_idm_online_joint,0.9301923896459141
coord_plus_nuisance_vs_crtr_learned,1.0
coord_plus_nuisance_vs_idm_learned,1.0
coord_plus_nuisance_vs_crtr_online_joint,1.0
coord_plus_nuisance_vs_idm_online_joint,0.9915816713175722
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,0.9952246761073871
crtr_learned_vs_idm_online_joint,0.9857718557066852
idm_learned_vs_crtr_online_joint,0.9872736427029771
idm_learned_vs_idm_online_joint,0.9778224179030737
crtr_online_joint_vs_idm_online_joint,0.9905467057339661
