metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,1.2173330787845771e-08
coord_plus_nuisance_vs_idm_learned,0.012743711445160288
coord_plus_nuisance_vs_crtr_online_joint,2.62760369018622e-09
coord_plus_nuisance_vs_idm_online_joint,0.00011474737692629411
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,0.8211007021042316
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,0.00010769719372238917
idm_learned_vs_idm_online_joint,0.19437810630205776
crtr_online_joint_vs_idm_online_joint,1.0
