metric,value
coord_only_goal_vs_coord_plus_nuisance_goal,1.0
coord_only_goal_vs_crtr_learned_goal,1.0
coord_only_goal_vs_idm_learned_goal,1.0
coord_only_goal_vs_crtr_online_joint_goal,1.0
coord_only_goal_vs_idm_online_joint_goal,1.0
coord_plus_nuisance_goal_vs_crtr_learned_goal,1.0
coord_plus_nuisance_goal_vs_idm_learned_goal,0.32678457022620755
coord_plus_nuisance_goal_vs_crtr_online_joint_goal,1.0
coord_plus_nuisance_goal_vs_idm_online_joint_goal,0.6398909483397683
crtr_learned_goal_vs_idm_learned_goal,0.005640802005953294
crtr_learned_goal_vs_crtr_online_joint_goal,0.38729178731958847
crtr_learned_goal_vs_idm_online_joint_goal,0.019144166784881067
idm_learned_goal_vs_crtr_online_joint_goal,1.0
idm_learned_goal_vs_idm_online_joint_goal,1.0
crtr_online_joint_goal_vs_idm_online_joint_goal,0.1078807105318178
