rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent,success_rate,p_succ_hat
0.0010470119304955006,0.0012232221197336912,1.25491751532536e-05,2.0406298062880524e-05,0.614664574086995,1.0,0.001209788490086794,0.0013697384856641293,1,4096,40.96,100.0,0.34375,0.05
0.0014725899090990424,0.0016938369954004884,9.149655670626089e-05,0.00014290811668615788,0.640202647696397,1.0,0.0008117415709421039,0.000927673012483865,5,20480,204.8,100.0,0.0625,0.2262190625
0.0014272567350417376,0.0016292263753712177,0.00012235344911459833,0.0002492493949830532,0.4908679535345778,1.0,0.00030915025854483247,0.0004019443003926426,10,40960,409.6,100.0,0.0625,0.401263060761621
0.0015200612833723426,0.001733768847770989,0.00011665677448036149,0.00025408854708075523,0.45910051757709075,1.0,0.00012576274457387626,0.00016289585619233549,15,61440,614.4,100.0,0.09375,0.49598345734024635
0.0017476874636486173,0.002013308694586158,0.00010340862354496494,0.0002751819556578994,0.37576906380764913,1.0,0.0002747590187937021,0.0003143645008094609,20,81920,819.2,100.0,0.125,0.6100016071052272
0.002456562127918005,0.0028654695488512516,0.0,0.0,0.0,1.0,0.0002900750550907105,0.0003324695862829685,25,102400,1024.0,100.0,0.21875,0.6553579279223894
0.004131865222007036,0.0048326291143894196,0.00027622125344350934,0.0008143000304698944,0.3392089537250535,1.0,0.00045746852993033826,0.000561354449018836,30,122880,1228.8,100.0,0.03125,0.7333225343658439
0.006956056226044893,0.008133604191243649,9.096252324525267e-05,0.00038308341754600406,0.23744214616877193,1.0,0.0006792490603402257,0.000771550927311182,35,143360,1433.6,100.0,0.09375,0.7936500606314787
0.013673408888280392,0.016023913398385048,0.00012699981743935496,0.000604581437073648,0.21005890863102736,1.0,0.0007481110515072942,0.000857234001159668,40,163840,1638.4,100.0,0.09375,0.7996050379623575
0.029754910618066788,0.03509140759706497,0.00024543446488678455,0.0007181119872257113,0.34177266432818826,1.0,0.0010279695270583034,0.0011824172688648105,45,184320,1843.2,100.0,0.0625,0.7974381984042361
0.04875633493065834,0.05788608267903328,0.0002912459895014763,0.0008807054255157709,0.33069250414333856,1.0,0.0011582074221223593,0.0013128811260685325,48,196608,1966.08,100.0,0.0625,0.7788285753568319
