metric,value
coord_only_goal,0.019886363636363636
coord_plus_nuisance_goal,0.017045454545454544
crtr_learned_goal,0.03125
idm_learned_goal,0.028409090909090908
crtr_online_joint_goal,0.03125
idm_online_joint_goal,0.0625
