metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,3.985345387036432e-11
coord_plus_nuisance_vs_idm_learned,9.291247771159306e-10
coord_plus_nuisance_vs_crtr_online_joint,4.8222537074593674e-11
coord_plus_nuisance_vs_idm_online_joint,3.923217306578408e-11
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,0.6712338967908154
idm_learned_vs_crtr_online_joint,6.133966223842435e-09
idm_learned_vs_idm_online_joint,3.9836045573338197e-10
crtr_online_joint_vs_idm_online_joint,0.0032979647237227905
