metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,5.4228177504000996e-11
coord_plus_nuisance_vs_idm_learned,0.01372145961635729
coord_plus_nuisance_vs_crtr_online_joint,1.1245135933535266e-09
coord_plus_nuisance_vs_idm_online_joint,6.336391411565501e-10
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,3.369557299848225e-08
idm_learned_vs_idm_online_joint,1.245734138066723e-08
crtr_online_joint_vs_idm_online_joint,0.6024536722052813
