metric,value
coord_only_goal,0.028409090909090908
coord_plus_nuisance_goal,0.028409090909090908
crtr_learned_goal,0.03977272727272727
idm_learned_goal,0.05113636363636364
crtr_online_joint_goal,0.03409090909090909
idm_online_joint_goal,0.048295454545454544
