rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent
0.14218725264072418,0.22990167140960693,0.0014765707310289145,0.00576632609590888,0.25606740683681567,1.0,0.00023052110918797553,0.0007073919987305999,1,4096,40.96,100.0
0.14218725264072418,0.22990167140960693,0.0008509536855854094,0.0034400136210024357,0.24736855886397616,1.0,0.00014351215213537216,0.0003909645020030439,5,20480,204.8,100.0
0.14218725264072418,0.22990167140960693,0.0008876936626620591,0.0036094854585826397,0.24593289362681028,1.0,3.212563751731068e-05,8.235962013714015e-05,10,40960,409.6,100.0
0.14218725264072418,0.22990167140960693,0.0005729260155931115,0.0021767648868262768,0.2631994787611841,1.0,7.1262602432398126e-06,1.7079188182833605e-05,15,61440,614.4,100.0
0.14218725264072418,0.22990167140960693,0.0007511664880439639,0.0028635207563638687,0.2623217810301435,1.0,5.107338438392617e-06,1.1281112165306695e-05,20,81920,819.2,100.0
0.14218725264072418,0.22990167140960693,0.0007938052294775844,0.003595318179577589,0.22078797534717615,1.0,1.3406918242253596e-06,2.8596689389814856e-06,25,102400,1024.0,100.0
0.14218725264072418,0.22990167140960693,0.0005671480903401971,0.0023867953568696976,0.23761807334135263,1.0,2.1692540030926466e-07,3.957311491831206e-07,30,122880,1228.8,100.0
0.14218725264072418,0.22990167140960693,0.0005348366103135049,0.0019760197028517723,0.2706622322233506,1.0,1.6922528800478176e-07,3.056984780869243e-07,35,143360,1433.6,100.0
0.14218725264072418,0.22990167140960693,0.0006235064938664436,0.0024125566706061363,0.2584411454667875,1.0,3.189308870332752e-07,6.65496713736502e-07,40,163840,1638.4,100.0
0.14218725264072418,0.22990167140960693,0.0006926247151568532,0.0027469892520457506,0.2521386617200716,1.0,8.917155724930126e-08,1.767338346780889e-07,45,184320,1843.2,100.0
0.14218725264072418,0.22990167140960693,0.000523495371453464,0.002395732095465064,0.21851073721349065,1.0,2.5190947994246926e-08,4.1602934430784444e-08,48,196608,1966.08,100.0
