update,env_steps,mean_reward,mean_reward_ext,mean_reward_int,value_loss,policy_loss,entropy,rep_loss,alpha,p_succ_hat,int_sigma,success_rate,two_critic
1,4096,0.5620958805084229,0.0,0.5620958805084229,32.19248580932617,-0.016565535217523575,1.380424976348877,nan,1.0,0.0,1.0,nan,1.0
2,8192,0.5481517314910889,0.0,0.5481517314910889,27.08388900756836,-0.023145023733377457,1.3803125619888306,nan,1.0,0.0,1.0,nan,1.0
3,12288,0.5273656845092773,0.0,0.5273656845092773,23.78693389892578,-0.03084157407283783,1.3816229104995728,nan,1.0,0.0,1.0,nan,1.0
4,16384,0.5234018564224243,0.0,0.5234018564224243,22.1875057220459,-0.05114949122071266,1.3790545463562012,nan,1.0,0.0,1.0,nan,1.0
5,20480,0.5238479971885681,0.0,0.5238479971885681,20.339197158813477,0.029781684279441833,1.371546983718872,nan,1.0,0.0,1.0,nan,1.0
6,24576,0.5273842811584473,0.0,0.5273842811584473,21.896394729614258,-0.041099000722169876,1.3611156940460205,nan,1.0,0.0,1.0,nan,1.0
7,28672,0.5257605314254761,0.0,0.5257605314254761,23.03316307067871,-0.04143957048654556,1.3692662715911865,nan,1.0,0.0,1.0,nan,1.0
8,32768,0.5370633602142334,0.0,0.5370633602142334,21.106943130493164,0.02500428818166256,1.3701159954071045,nan,1.0,0.0,1.0,nan,1.0
9,36864,0.5406476259231567,0.0,0.5406476259231567,21.034318923950195,0.015819935128092766,1.364499568939209,nan,1.0,0.0,1.0,nan,1.0
10,40960,0.5274385213851929,0.0,0.5274385213851929,19.484561920166016,0.0012766346335411072,1.3767341375350952,nan,1.0,0.0,1.0,nan,1.0
11,45056,0.5411533117294312,0.0,0.5411533117294312,21.901166915893555,-0.020739223808050156,1.3653054237365723,nan,1.0,0.0,1.0,nan,1.0
12,49152,0.5347180366516113,0.0,0.5347180366516113,22.785079956054688,-0.01847357489168644,1.354449987411499,nan,1.0,0.0,1.0,nan,1.0
13,53248,0.5247035026550293,0.0,0.5247035026550293,27.520565032958984,0.05167355388402939,1.327333688735962,nan,1.0,0.0,1.0,nan,1.0
14,57344,0.5174227952957153,0.0,0.5174227952957153,27.044397354125977,-0.002979920245707035,1.3613941669464111,nan,1.0,0.0,1.0,nan,1.0
15,61440,0.5272725820541382,0.0,0.5272725820541382,31.948604583740234,-0.041637275367975235,1.3670473098754883,nan,1.0,0.0,1.0,nan,1.0
16,65536,0.5417349934577942,0.0,0.5417349934577942,30.06905174255371,0.005401578266173601,1.3815842866897583,nan,1.0,0.0,1.0,nan,1.0
17,69632,0.532482385635376,0.0,0.532482385635376,29.6041316986084,0.0008333008736371994,1.3781335353851318,nan,1.0,0.0,1.0,nan,1.0
18,73728,0.527625322341919,0.0,0.527625322341919,31.88024139404297,-0.018148962408304214,1.379255771636963,nan,1.0,0.0,1.0,nan,1.0
19,77824,0.5364211797714233,0.0,0.5364211797714233,31.778051376342773,-0.008952831849455833,1.386202335357666,nan,1.0,0.0,1.0,nan,1.0
20,81920,0.529339611530304,0.0,0.529339611530304,34.86817169189453,-0.0162060409784317,1.3789831399917603,nan,1.0,0.0,1.0,nan,1.0
21,86016,0.5286493301391602,0.0,0.5286493301391602,35.305938720703125,0.002605876885354519,1.3789405822753906,nan,1.0,0.0,1.0,nan,1.0
22,90112,0.5238120555877686,0.0,0.5238120555877686,33.018394470214844,0.021518319845199585,1.3734885454177856,nan,1.0,0.0,1.0,nan,1.0
23,94208,0.5386884212493896,0.0,0.5386884212493896,35.15268325805664,-0.024919774383306503,1.3722758293151855,nan,1.0,0.0,1.0,nan,1.0
24,98304,0.5380058884620667,0.0,0.5380058884620667,32.41362762451172,0.012493502348661423,1.3840850591659546,nan,1.0,0.0,1.0,nan,1.0
25,102400,0.5354787707328796,0.0,0.5354787707328796,34.63605499267578,-0.005924775265157223,1.3723677396774292,nan,1.0,0.0,1.0,nan,1.0
26,106496,0.5329713821411133,0.0,0.5329713821411133,33.06383514404297,-0.029340824112296104,1.3605846166610718,nan,1.0,0.0,1.0,nan,1.0
27,110592,0.5183776021003723,0.0,0.5183776021003723,31.994564056396484,-0.010111880488693714,1.3619440793991089,nan,1.0,0.0,1.0,nan,1.0
28,114688,0.5265759229660034,0.0,0.5265759229660034,33.210174560546875,0.03007860854268074,1.3642345666885376,nan,1.0,0.0,1.0,nan,1.0
