metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,5.6252558167102507e-11
coord_plus_nuisance_vs_idm_learned,0.0850738733620906
coord_plus_nuisance_vs_crtr_online_joint,9.145322277248624e-10
coord_plus_nuisance_vs_idm_online_joint,1.2194645293561734e-10
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,5.838887595643882e-09
idm_learned_vs_idm_online_joint,3.3010927324994555e-10
crtr_online_joint_vs_idm_online_joint,0.004310376807456384
