metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,1.0
coord_plus_nuisance_vs_idm_learned,1.0
coord_plus_nuisance_vs_crtr_online_joint,0.9272691079997455
coord_plus_nuisance_vs_idm_online_joint,1.0
crtr_learned_vs_idm_learned,4.076498201222023e-06
crtr_learned_vs_crtr_online_joint,1.2331708987289858e-09
crtr_learned_vs_idm_online_joint,0.0
idm_learned_vs_crtr_online_joint,0.0636745059812438
idm_learned_vs_idm_online_joint,0.013883115825261028
crtr_online_joint_vs_idm_online_joint,1.0
