metric,value
coord_only_goal_vs_coord_plus_nuisance_goal,1.0
coord_only_goal_vs_crtr_learned_goal,1.0
coord_only_goal_vs_idm_learned_goal,1.0
coord_only_goal_vs_crtr_online_joint_goal,1.0
coord_only_goal_vs_idm_online_joint_goal,1.0
coord_plus_nuisance_goal_vs_crtr_learned_goal,0.012170992016261595
coord_plus_nuisance_goal_vs_idm_learned_goal,1.0
coord_plus_nuisance_goal_vs_crtr_online_joint_goal,0.010239857258360185
coord_plus_nuisance_goal_vs_idm_online_joint_goal,0.011381402114913008
crtr_learned_goal_vs_idm_learned_goal,1.0
crtr_learned_goal_vs_crtr_online_joint_goal,0.947829174981279
crtr_learned_goal_vs_idm_online_joint_goal,0.9797153422939002
idm_learned_goal_vs_crtr_online_joint_goal,3.558107271040001e-07
idm_learned_goal_vs_idm_online_joint_goal,3.8633599364068516e-07
crtr_online_joint_goal_vs_idm_online_joint_goal,1.0
