metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,2.925770736794675e-11
coord_plus_nuisance_vs_idm_learned,0.3672865002477179
coord_plus_nuisance_vs_crtr_online_joint,7.21505077905249e-11
coord_plus_nuisance_vs_idm_online_joint,2.3452037867244258e-08
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,1.0256018256882271e-10
idm_learned_vs_idm_online_joint,1.0028514974003144e-07
crtr_online_joint_vs_idm_online_joint,1.0
