metric,value
coord_only_goal_vs_coord_plus_nuisance_goal,1.0
coord_only_goal_vs_crtr_learned_goal,0.9986793268130605
coord_only_goal_vs_idm_learned_goal,0.9957616086277519
coord_only_goal_vs_crtr_online_joint_goal,1.0
coord_only_goal_vs_idm_online_joint_goal,0.9941506030852929
coord_plus_nuisance_goal_vs_crtr_learned_goal,0.9969115972401683
coord_plus_nuisance_goal_vs_idm_learned_goal,0.9939939091778647
coord_plus_nuisance_goal_vs_crtr_online_joint_goal,1.0
coord_plus_nuisance_goal_vs_idm_online_joint_goal,0.9923829306008694
crtr_learned_goal_vs_idm_learned_goal,0.9970822689305145
crtr_learned_goal_vs_crtr_online_joint_goal,1.0
crtr_learned_goal_vs_idm_online_joint_goal,0.995471248554052
idm_learned_goal_vs_crtr_online_joint_goal,1.0
idm_learned_goal_vs_idm_online_joint_goal,0.9983889625676421
crtr_online_joint_goal_vs_idm_online_joint_goal,0.9194998475691809
