metric,value
coord_only_vs_coord_plus_nuisance,0.9744235502117107
coord_only_vs_crtr_learned,0.9594316734260715
coord_only_vs_idm_learned,0.9539190968335693
coord_only_vs_crtr_online_joint,0.947797862208958
coord_only_vs_idm_online_joint,0.9610849370433807
coord_plus_nuisance_vs_crtr_learned,0.9849937553961545
coord_plus_nuisance_vs_idm_learned,0.9794735123044755
coord_plus_nuisance_vs_crtr_online_joint,0.973343474847967
coord_plus_nuisance_vs_idm_online_joint,0.9866497760245789
crtr_learned_vs_idm_learned,0.9944783578586438
crtr_learned_vs_crtr_online_joint,0.9883465968041125
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,0.9938681764220965
idm_learned_vs_idm_online_joint,1.0
crtr_online_joint_vs_idm_online_joint,1.0
